Strategy,Ticker,Sharpe,Return,Value_s,Value_e,SLVL_mean,Stop count
FixedSL_0.50,ODFL,0.41386970808455614,24.440892540034987,1745.6797790527344,2172.339497944133,0.5000000000000001,30
TrailingSL_0.50,ODFL,0.8714615851318671,15.971281901627599,1745.6797790527344,2024.4872176649565,0.5000000000000001,229
FixedSL_0.70,ODFL,0.3689193406922012,21.00814150020276,1745.6797790527344,2112.4146571765596,0.7000000000000001,29
TrailingSL_0.70,ODFL,0.6054069536930161,16.815405508502245,1745.6797790527344,2039.2229127803778,0.7000000000000001,214
FixedSL_0.90,ODFL,0.420807054324663,25.053945645028296,1745.6797790527344,2183.0414420328566,0.9000000000000001,25
TrailingSL_0.90,ODFL,0.867153244973796,15.663018597869161,1745.6797790527344,2019.1059275050054,0.9000000000000001,197
FixedSL_1.10,ODFL,0.40314884278631263,23.450198445698156,1745.6797790527344,2155.045151467026,1.1000000000000003,22
TrailingSL_1.10,ODFL,0.3278874793977951,9.752636936752879,1745.6797790527344,1915.9295899820572,1.1000000000000003,179
FixedSL_1.30,ODFL,0.4890590915917192,29.64205469439627,1745.6797790527344,2263.135133948562,1.3000000000000003,20
TrailingSL_1.30,ODFL,-0.021484600070477887,-2.2532522458470705,1745.6797790527344,1706.3452102259305,1.3000000000000003,165
FixedSL_1.50,ODFL,0.5712967111689149,35.48397292129424,1745.6797790527344,2365.1163191443156,1.5000000000000004,14
TrailingSL_1.50,ODFL,-0.243044408865595,-13.438149286637913,1745.6797790527344,1511.0927242769772,1.5000000000000004,157
FixedSL_1.70,ODFL,0.5082533253157824,30.89516906179528,1745.6797790527344,2285.010498068651,1.7000000000000004,17
TrailingSL_1.70,ODFL,0.07068648741373262,-0.8045231205632164,1745.6797790527344,1731.6353816192582,1.7000000000000004,136
FixedSL_1.90,ODFL,0.45684812431042376,27.30480457203268,1745.6797790527344,2222.3342311765755,1.9000000000000004,17
TrailingSL_1.90,ODFL,-0.007874388673698631,-3.939115983773278,1745.6797790527344,1676.91542785057,1.9000000000000004,127
DRL,QCOM,0.7746926117456105,27.66977298456359,1767.4044799804688,2256.441287310071,1.34155069582505,119
B&H,QCOM,0.07583492504934426,-8.444601386695016,1767.4044799804688,1618.1542167555283,,0
FixedSL_0.10,QCOM,0.03576925200376605,-7.022753984158092,1767.4044799804688,1643.2840114464518,0.1,53
TrailingSL_0.10,QCOM,-0.20331061010265986,-15.495013975789485,1767.4044799804688,1493.5449087987656,0.1,256
FixedSL_0.30,QCOM,0.10643733951085843,-2.7596153100373666,1767.4044799804688,1718.6309153606414,0.30000000000000004,41
TrailingSL_0.30,QCOM,-1.090945828712779,-24.142054365534992,1767.4044799804688,1340.716729564683,0.30000000000000004,247
FixedSL_0.50,QCOM,0.012735861772721591,-14.719957474968115,1767.4044799804688,1507.2432921166624,0.5000000000000001,40
TrailingSL_0.50,QCOM,-0.6146136858445913,-31.29784379013043,1767.4044799804688,1214.2449866964146,0.5000000000000001,236
FixedSL_0.70,QCOM,0.081541751861961,-6.243657212556486,1767.4044799804688,1657.0538026911217,0.7000000000000001,31
TrailingSL_0.70,QCOM,-0.10143625054982937,-14.643695015704116,1767.4044799804688,1508.5911582382375,0.7000000000000001,211
FixedSL_0.90,QCOM,-0.036674314321367196,-17.385484759763237,1767.4044799804688,1460.1326434700916,0.9000000000000001,35
TrailingSL_0.90,QCOM,0.12089102313432226,-2.071047155920125,1767.4044799804688,1730.8006997642283,0.9000000000000001,198
FixedSL_1.10,QCOM,0.08588428829046585,-5.690014118275921,1767.4044799804688,1666.8389155425389,1.1000000000000003,30
TrailingSL_1.10,QCOM,-0.02083891754731814,-13.83553946926025,1767.4044799804688,1522.8745355712972,1.1000000000000003,186
FixedSL_1.30,QCOM,-0.008577129424314205,-17.352444841297466,1767.4044799804688,1460.7165924692376,1.3000000000000003,34
TrailingSL_1.30,QCOM,0.25493500385640677,11.306895524576088,1767.4044799804688,1967.2430580285377,1.3000000000000003,163
FixedSL_1.50,QCOM,-0.10658499826535682,-29.189979758580044,1767.4044799804688,1251.4994700219331,1.5000000000000004,35
TrailingSL_1.50,QCOM,0.10148541982299257,-4.8124116207310275,1767.4044799804688,1682.349701400568,1.5000000000000004,150
FixedSL_1.70,QCOM,-0.10476103372356904,-29.88492310552432,1767.4044799804688,1239.2170101747138,1.7000000000000004,32
TrailingSL_1.70,QCOM,0.13230651781952404,-0.16169099814523635,1767.4044799804688,1764.5467460355246,1.7000000000000004,143
FixedSL_1.90,QCOM,-0.11658494800362162,-33.345067662243586,1767.4044799804688,1178.062260265457,1.9000000000000004,31
TrailingSL_1.90,QCOM,0.24153876584970396,9.772964741588419,1767.4044799804688,1940.1322966502141,1.9000000000000004,121
DRL,GILD,0.34505093588044067,9.240226694808818,664.1782379150391,725.5498127559754,1.6749502982107358,64
B&H,GILD,0.922819130333207,30.896596498548412,664.1782379150391,869.3867081148176,,0
FixedSL_0.10,GILD,0.9569228470420534,25.924790424309705,664.1782379150391,836.3650541383861,0.1,22
TrailingSL_0.10,GILD,0.31642176164469066,9.126789485664366,664.1782379150391,724.7963874991397,0.1,259
FixedSL_0.30,GILD,0.9657001189293628,22.84187993282256,664.1782379150391,815.8890335595288,0.30000000000000004,23
TrailingSL_0.30,GILD,1.577850362335708,17.368562150471554,664.1782379150391,779.5364479572195,0.30000000000000004,234
FixedSL_0.50,GILD,0.9118461767272069,31.14524336918678,664.1782379150391,871.0381665188544,0.5000000000000001,13
TrailingSL_0.50,GILD,1.7713570619213161,24.48884572899579,664.1782379150391,826.8278219636156,0.5000000000000001,212
FixedSL_0.70,GILD,0.9137201669157728,29.265367029907807,664.1782379150391,858.5524369736496,0.7000000000000001,13
TrailingSL_0.70,GILD,-0.14280710446158873,-1.243417264253821,664.1782379150391,655.9197310393866,0.7000000000000001,188
FixedSL_0.90,GILD,0.9166907006104349,27.16474250301466,664.1782379150391,844.6005460057195,0.9000000000000001,12
TrailingSL_0.90,GILD,0.7322818080985671,9.098275817349787,664.1782379150391,724.607005919363,0.9000000000000001,153
FixedSL_1.10,GILD,0.8631661221705639,27.925099619615267,664.1782379150391,849.650672504619,1.1000000000000003,10
TrailingSL_1.10,GILD,1.4852157492165678,14.609436486779725,664.1782379150391,761.2109357422495,1.1000000000000003,131
FixedSL_1.30,GILD,0.8555207519532567,27.989331429038742,664.1782379150391,850.0772862046288,1.3000000000000003,9
TrailingSL_1.30,GILD,0.7651049817661325,9.354524779728134,664.1782379150391,726.3089557623631,1.3000000000000003,102
FixedSL_1.50,GILD,0.9136461706425624,28.327770897151815,664.1782379150391,852.3251275003512,1.5000000000000004,8
TrailingSL_1.50,GILD,0.7268456404347267,11.611948115519866,664.1782379150391,741.3022702963075,1.5000000000000004,84
FixedSL_1.70,GILD,0.9219874440450679,26.8337039033401,664.1782379150391,842.4018596675824,1.7000000000000004,8
TrailingSL_1.70,GILD,0.39480234731387853,9.477075452470608,664.1782379150391,727.122910661137,1.7000000000000004,65
FixedSL_1.90,GILD,0.9010468624397321,30.38317182547532,664.1782379150391,865.9766531681796,1.9000000000000004,6
TrailingSL_1.90,GILD,0.18760309765568786,4.016949099523681,664.1782379150391,690.8579396621994,1.9000000000000004,49
DRL,SNPS,0.3550219245495826,16.489142885694363,3755.8999633789062,4375.215674984196,1.4540755467196822,119
B&H,SNPS,0.5822643767716067,50.60983783801915,3755.8999633789062,5656.754844203191,,0
FixedSL_0.10,SNPS,0.3972908387868455,27.916999810612353,3755.8999633789062,4804.434549042185,0.1,33
TrailingSL_0.10,SNPS,1.4750633253088354,50.49223411063588,3755.8999633789062,5652.337765849471,0.1,258
FixedSL_0.30,SNPS,0.3725243337273863,25.09453546922018,3755.8999633789062,4698.425611877454,0.30000000000000004,29
TrailingSL_0.30,SNPS,0.48539345499735115,42.227095891323785,3755.8999633789062,5341.907442497112,0.30000000000000004,242
FixedSL_0.50,SNPS,0.614936419723078,49.09333479676157,3755.8999633789062,5599.796507031958,0.5000000000000001,23
TrailingSL_0.50,SNPS,0.9994135007934628,71.59501564713378,3755.8999633789062,6444.937129850726,0.5000000000000001,222
FixedSL_0.70,SNPS,0.36591937574034045,24.327711580237054,3755.8999633789062,4669.624473711956,0.7000000000000001,24
TrailingSL_0.70,SNPS,0.898672385911938,46.54334452239519,3755.8999633789062,5504.021423250865,0.7000000000000001,206
FixedSL_0.90,SNPS,0.3807822055144354,26.026083194443817,3755.8999633789062,4733.413612547985,0.9000000000000001,23
TrailingSL_0.90,SNPS,0.8876062646657791,43.463917116307236,3755.8999633789062,5388.361210433328,0.9000000000000001,192
FixedSL_1.10,SNPS,0.456448893334655,34.632357777457166,3755.8999633789062,5056.656676459672,1.1000000000000003,22
TrailingSL_1.10,SNPS,0.8347073356571952,48.933524043185315,3755.8999633789062,5593.794174996912,1.1000000000000003,171
FixedSL_1.30,SNPS,0.42451849041390183,31.215689407964863,3755.8999633789062,4928.330030421132,1.3000000000000003,22
TrailingSL_1.30,SNPS,0.9571226236839049,63.57627148499336,3755.8999633789062,6143.761120801446,1.3000000000000003,158
FixedSL_1.50,SNPS,0.3813914108302195,26.223641253817863,3755.8999633789062,4740.833695627667,1.5000000000000004,19
TrailingSL_1.50,SNPS,0.7343833413811519,57.43453729554731,3755.8999633789062,5913.083728629212,1.5000000000000004,134
FixedSL_1.70,SNPS,0.4869075673673081,37.83633235054731,3755.8999633789062,5176.994756277034,1.7000000000000004,15
TrailingSL_1.70,SNPS,0.969898394796717,58.81553266996657,3755.8999633789062,5964.95253339129,1.7000000000000004,124
FixedSL_1.90,SNPS,0.4645205735433291,35.49078853991776,3755.8999633789062,5088.898477152563,1.9000000000000004,15
TrailingSL_1.90,SNPS,0.9298716343758516,61.35137517462432,3755.8999633789062,6060.196241095076,1.9000000000000004,110
DRL,SBUX,2.262639909638477,15.793136697492184,1086.2222290039062,1257.7707904690396,1.6089463220675948,83
B&H,SBUX,-0.4861856238895414,-10.949378480014825,1086.2222290039062,967.2876460162151,,0
FixedSL_0.10,SBUX,-0.9643382247527408,-4.83559278948783,1086.2222290039062,1033.6969452203793,0.1,45
TrailingSL_0.10,SBUX,-0.21290520111994046,-18.28502691429256,1086.2222290039062,887.6062020815134,0.1,254
FixedSL_0.30,SBUX,-0.7719993307265502,-9.870591515770478,1086.2222290039062,979.0056698254338,0.30000000000000004,40
TrailingSL_0.30,SBUX,0.46970662429609716,5.477392207864873,1086.2222290039062,1145.7188807354623,0.30000000000000004,229
FixedSL_0.50,SBUX,-0.8302593544358988,-9.621286644324611,1086.2222290039062,981.7136747570684,0.5000000000000001,41
TrailingSL_0.50,SBUX,-0.18765475041880816,-2.270177186084754,1086.2222290039062,1061.5630597708782,0.5000000000000001,208
FixedSL_0.70,SBUX,-0.6003057116432685,-12.295894489228477,1086.2222290039062,952.6614898070402,0.7000000000000001,36
TrailingSL_0.70,SBUX,0.4655796739335628,8.814048123743268,1086.2222290039062,1181.9623789991074,0.7000000000000001,181
FixedSL_0.90,SBUX,-0.6235157374615827,-11.68049522909521,1086.2222290039062,959.3460933677334,0.9000000000000001,34
TrailingSL_0.90,SBUX,-0.3769248362112758,-7.808068128046141,1086.2222290039062,1001.4092573412998,0.9000000000000001,164
FixedSL_1.10,SBUX,-0.6659717905694837,-12.095396929996383,1086.2222290039062,954.8393388640295,1.1000000000000003,31
TrailingSL_1.10,SBUX,0.7351937612699878,7.343745896944065,1086.2222290039062,1165.991629378075,1.1000000000000003,135
FixedSL_1.30,SBUX,-0.7141585976398346,-9.082162601684862,1086.2222290039062,987.5697599501258,1.3000000000000003,28
TrailingSL_1.30,SBUX,-0.552701425595799,-9.92836533590985,1086.2222290039062,978.3781177485351,1.3000000000000003,118
FixedSL_1.50,SBUX,-0.7770069850256134,-12.017068103180096,1086.2222290039062,955.690163992626,1.5000000000000004,28
TrailingSL_1.50,SBUX,5.264464720783657,11.148356917850233,1086.2222290039062,1207.3181600142902,1.5000000000000004,99
FixedSL_1.70,SBUX,-0.5611892723761598,-11.949391317861712,1086.2222290039062,956.4252842786295,1.7000000000000004,25
TrailingSL_1.70,SBUX,6.055406029851855,10.269190895924396,1086.2222290039062,1197.7684632542823,1.7000000000000004,84
FixedSL_1.90,SBUX,-0.7294277484314864,-15.072701570274393,1086.2222290039062,922.4991940361649,1.9000000000000004,25
TrailingSL_1.90,SBUX,0.05365118181779548,0.3983487038204947,1086.2222290039062,1090.5491811737534,1.9000000000000004,68
DRL,SIRI,-1.166852006870641,-39.89865692270202,59.65273857116699,35.852097063660736,1.4888667992047713,124
B&H,SIRI,-11.7499326890102,-10.53201957183305,59.65273857116699,53.37010046971728,,0
FixedSL_0.10,SIRI,0.36674809449911255,9.311633080653504,59.65273857116699,65.20738270947552,0.1,44
TrailingSL_0.10,SIRI,-0.6723384577287284,-8.50553493170323,59.65273857116699,54.578954054278775,0.1,259
FixedSL_0.30,SIRI,0.5885362928934625,17.577632953802393,59.65273857116699,70.13827800409803,0.30000000000000004,28
TrailingSL_0.30,SIRI,-0.4692317724355179,-15.590531965042608,59.65273857116699,50.352559296205904,0.30000000000000004,253
FixedSL_0.50,SIRI,0.5806328820239034,16.001294209351258,59.65273857116699,69.19794877387459,0.5000000000000001,26
TrailingSL_0.50,SIRI,-1.0486882366815822,-24.214368952248677,59.65273857116699,45.20820436342426,0.5000000000000001,234
FixedSL_0.70,SIRI,0.5705844392827385,14.183511956317417,59.65273857116699,68.11359187867923,0.7000000000000001,25
TrailingSL_0.70,SIRI,-1.0319691358386391,-10.93105409122207,59.65273857116699,53.132065451057436,0.7000000000000001,211
FixedSL_0.90,SIRI,0.5518972774334905,12.262227365864863,59.65273857116699,66.96749300472845,0.9000000000000001,24
TrailingSL_0.90,SIRI,-0.24170519351688394,-2.50665579774747,59.65273857116699,58.15744974125769,0.9000000000000001,191
FixedSL_1.10,SIRI,0.5773104386804263,16.236618017520964,59.65273857116699,69.33832586995777,1.1000000000000003,21
TrailingSL_1.10,SIRI,-0.43368731226703844,-1.233745422261301,59.65273857116699,58.916775639791716,1.1000000000000003,167
FixedSL_1.30,SIRI,-0.7817655364912278,-7.909086925010788,59.65273857116699,54.93475162442395,1.3000000000000003,29
TrailingSL_1.30,SIRI,-0.9617901533005584,-9.495137918557173,59.65273857116699,53.98862877163833,1.3000000000000003,148
FixedSL_1.50,SIRI,-0.8467943232079479,-8.364574690386195,59.65273857116699,54.663040698520916,1.5000000000000004,27
TrailingSL_1.50,SIRI,-0.6759098278263515,-8.0898505425541,59.65273857116699,54.82692117621906,1.5000000000000004,134
FixedSL_1.70,SIRI,-0.6811108224303394,-3.4155055381840604,59.65273857116699,57.61529598159032,1.7000000000000004,22
TrailingSL_1.70,SIRI,-1.5004361227783702,-17.16900374504,59.65273857116699,49.41095765186441,1.7000000000000004,122
FixedSL_1.90,SIRI,-1.09561851761797,-6.022721937424292,59.65273857116699,56.06001999896696,1.9000000000000004,22
TrailingSL_1.90,SIRI,-1.1829545794394338,-14.966177944832271,59.65273857116699,50.72500356764054,1.9000000000000004,106
DRL,INTU,0.34866481203053895,22.583648797714815,6422.496337890625,7872.93035488594,1.4526838966202784,116
B&H,INTU,0.18918276112570342,-0.6958392946013303,6422.496337890625,6377.8060846772505,,0
FixedSL_0.10,INTU,0.06148894089271794,-16.066673005340725,6422.496337890625,5390.614852501755,0.1,36
TrailingSL_0.10,INTU,0.4564313920857031,13.391108657584816,6422.496337890625,7282.539801026965,0.1,260
FixedSL_0.30,INTU,0.048622307064734034,-18.025984355141134,6422.496337890625,5264.778152812949,0.30000000000000004,36
TrailingSL_0.30,INTU,1.715916479183806,104.68455340590346,6422.496337890625,13145.857946721932,0.30000000000000004,248
FixedSL_0.50,INTU,0.19100673071922653,1.2905319231745427,6422.496337890625,6505.380703395819,0.5000000000000001,25
TrailingSL_0.50,INTU,0.39884054864243007,25.563269514700625,6422.496337890625,8064.296386317384,0.5000000000000001,233
FixedSL_0.70,INTU,0.18182068517259647,0.27389047864392335,6422.496337890625,6440.086943851363,0.7000000000000001,25
TrailingSL_0.70,INTU,0.7012358286089598,52.41390714523777,6422.496337890625,9788.777604838913,0.7000000000000001,213
FixedSL_0.90,INTU,0.245754932513282,8.977670413388882,6422.496337890625,6999.086891418416,0.9000000000000001,23
TrailingSL_0.90,INTU,0.8647069247320596,50.700812599980736,6422.496337890625,9678.754170405176,0.9000000000000001,196
FixedSL_1.10,INTU,0.2286160326899301,6.608282006108412,6422.496337890625,6846.9130077304235,1.1000000000000003,23
TrailingSL_1.10,INTU,0.240695466696907,7.562550261543333,6422.496337890625,6908.200851489383,1.1000000000000003,180
FixedSL_1.30,INTU,0.21067514285401234,4.1144223455579665,6422.496337890625,6686.744962359439,1.3000000000000003,23
TrailingSL_1.30,INTU,0.042073912115233925,-9.885040460683891,6422.496337890625,5787.629976304195,1.3000000000000003,163
FixedSL_1.50,INTU,0.3776019502794638,25.033591746100537,6422.496337890625,8030.277851026422,1.5000000000000004,17
TrailingSL_1.50,INTU,0.11083238124469406,-12.142652690040013,6422.496337890625,5642.634913550028,1.5000000000000004,146
FixedSL_1.70,INTU,0.1466412167761077,-7.034287226682167,6422.496337890625,5970.719498360255,1.7000000000000004,23
TrailingSL_1.70,INTU,0.19787493273775209,3.7478232678449297,6422.496337890625,6663.200150018579,1.7000000000000004,126
FixedSL_1.90,INTU,0.14872507619435993,-6.5845423817283315,6422.496337890625,5999.604344557267,1.9000000000000004,22
TrailingSL_1.90,INTU,0.19476441937764494,3.937230028333638,6422.496337890625,6675.364792274682,1.9000000000000004,117
DRL,MCHP,0.31135854344975483,9.748926540301973,857.3484039306641,940.9306700243159,1.4159045725646124,132
B&H,MCHP,0.30123561450878766,13.211287758217448,857.3484039306641,970.6151686644286,,0
FixedSL_0.10,MCHP,0.05011786428969662,-3.19649608970779,857.3484039306641,829.9432957238482,0.1,42
TrailingSL_0.10,MCHP,1.2015451754004645,66.79480757398548,857.3484039306641,1430.012620574787,0.1,258
FixedSL_0.30,MCHP,0.0998917828626479,-0.7408926942576333,857.3484039306641,850.9963722416073,0.30000000000000004,36
TrailingSL_0.30,MCHP,0.7278612277671177,38.30132457021473,857.3484039306641,1185.7241988177034,0.30000000000000004,247
FixedSL_0.50,MCHP,-0.09463845003505435,-20.090635867944385,857.3484039306641,685.1016579773213,0.5000000000000001,41
TrailingSL_0.50,MCHP,-0.4567030706297322,-13.935255832323312,857.3484039306641,737.8747104685854,0.5000000000000001,234
FixedSL_0.70,MCHP,0.01286309074022724,-8.110075178159072,857.3484039306641,787.8168038331403,0.7000000000000001,32
TrailingSL_0.70,MCHP,-0.33151935317397635,-17.115315159001288,857.3484039306641,710.6105225872635,0.7000000000000001,218
FixedSL_0.90,MCHP,-0.04776018329437644,-14.044011616354835,857.3484039306641,736.9422944900089,0.9000000000000001,32
TrailingSL_0.90,MCHP,-0.23434511086028667,-17.87043941636387,857.3484039306641,704.1364768190722,0.9000000000000001,204
FixedSL_1.10,MCHP,-0.08700342122183798,-18.20468255765354,857.3484039306641,701.2708485819775,1.1000000000000003,32
TrailingSL_1.10,MCHP,0.1473644639087581,3.551962841716394,857.3484039306641,887.8011006623299,1.1000000000000003,189
FixedSL_1.30,MCHP,-0.09904174724658446,-19.295664013779522,857.3484039306641,691.9173364807018,1.3000000000000003,31
TrailingSL_1.30,MCHP,-0.14203433013240524,-6.787596597410694,857.3484039306641,799.1550528375114,1.3000000000000003,176
FixedSL_1.50,MCHP,-0.11573888207854802,-21.26546497389965,857.3484039306641,675.029279388501,1.5000000000000004,31
TrailingSL_1.50,MCHP,0.26396038185188075,9.148157000259038,857.3484039306641,935.7799819614562,1.5000000000000004,158
FixedSL_1.70,MCHP,-0.10836599860977436,-20.79169443921248,857.3484039306641,679.0911435059352,1.7000000000000004,29
TrailingSL_1.70,MCHP,0.2945505372554106,10.476202836596759,857.3484039306641,947.1659617427653,1.7000000000000004,144
FixedSL_1.90,MCHP,-0.12391415431316916,-22.531276343812312,857.3484039306641,664.1768658117819,1.9000000000000004,29
TrailingSL_1.90,MCHP,0.14335747271109872,3.3269918092314166,857.3484039306641,885.8723151060136,1.9000000000000004,132
DRL,ORLY,1.5149725211102059,36.77157295474951,6924.4000244140625,9470.610831070173,1.6669980119284296,64
B&H,ORLY,3.065016701331113,45.72026524349071,6924.4000244140625,10090.254082096508,,0
FixedSL_0.10,ORLY,0.9222718788071838,17.417750006638457,6924.4000244140625,8130.4747101261155,0.1,36
TrailingSL_0.10,ORLY,1.403391776263308,55.095233148756996,6924.4000244140625,10739.414362017576,0.1,248
FixedSL_0.30,ORLY,0.9800275884728568,14.025642818962458,6924.4000244140625,7895.591639194528,0.30000000000000004,27
TrailingSL_0.30,ORLY,1.2111205239973257,25.96280954149217,6924.4000244140625,8722.168814643723,0.30000000000000004,234
FixedSL_0.50,ORLY,1.2284329982388342,16.858424276620788,6924.4000244140625,8091.744759140219,0.5000000000000001,23
TrailingSL_0.50,ORLY,1.718202652949148,47.67438472203305,6924.4000244140625,10225.565131745772,0.5000000000000001,215
FixedSL_0.70,ORLY,1.384311110300197,17.45596110981642,6924.4000244140625,8133.1205997639,0.7000000000000001,22
TrailingSL_0.70,ORLY,1.903770179021912,58.607172408518224,6924.4000244140625,10982.595084977891,0.7000000000000001,189
FixedSL_0.90,ORLY,1.743954710593572,22.020777022198757,6924.4000244140625,8449.206713915359,0.9000000000000001,17
TrailingSL_0.90,ORLY,2.0290508344503064,53.675157807120954,6924.4000244140625,10641.082664714633,0.9000000000000001,160
FixedSL_1.10,ORLY,1.7421037735193725,21.66473953957364,6924.4000244140625,8424.553254381543,1.1000000000000003,16
TrailingSL_1.10,ORLY,1.5239482736681562,49.30924296657315,6924.4000244140625,10338.769256429843,1.1000000000000003,133
FixedSL_1.30,ORLY,1.3310432460124317,18.893033318347776,6924.4000244140625,8232.629228122292,1.3000000000000003,16
TrailingSL_1.30,ORLY,2.0131293266505432,55.136071869906964,6924.4000244140625,10742.242198434855,1.3000000000000003,111
FixedSL_1.50,ORLY,1.967981035881389,21.664058690978095,6924.4000244140625,8424.506109701226,1.5000000000000004,13
TrailingSL_1.50,ORLY,2.3613686108072103,53.862286368599975,6924.4000244140625,10654.040194871372,1.5000000000000004,93
FixedSL_1.70,ORLY,2.6887452021572655,43.36970815379575,6924.4000244140625,9927.492106403803,1.7000000000000004,6
TrailingSL_1.70,ORLY,2.26710153503056,54.01930979803438,6924.4000244140625,10664.913125257463,1.7000000000000004,74
FixedSL_1.90,ORLY,4.847316781989573,28.50347132351636,6924.4000244140625,8898.094399698484,1.9000000000000004,8
TrailingSL_1.90,ORLY,2.6047721000053214,56.68371488453514,6924.4000244140625,10849.407191717612,1.9000000000000004,59
DRL,DLTR,2.999835740386134,7.328388222882998,1384.7000122070312,1486.1762048238706,1.4314115308151096,103
B&H,DLTR,0.8544767238388871,5.811906764422936,1384.7000122070312,1465.177485883457,,0
FixedSL_0.10,DLTR,1.2081342359317593,20.63792882088551,1384.7000122070312,1670.4734151091113,0.1,14
TrailingSL_0.10,DLTR,1.5612244596896192,32.221132390158736,1384.7000122070312,1830.866036346803,0.1,256
FixedSL_0.30,DLTR,0.7669396168058673,14.69307408762235,1384.7000122070312,1588.1550108919262,0.30000000000000004,15
TrailingSL_0.30,DLTR,0.667499711845224,10.134402094140249,1384.7000122070312,1525.031079241701,0.30000000000000004,243
FixedSL_0.50,DLTR,1.1185729780914877,19.37950117127003,1384.7000122070312,1653.047967291269,0.5000000000000001,12
TrailingSL_0.50,DLTR,1.860140138932995,65.4973933033975,1384.7000122070312,2291.6424252744637,0.5000000000000001,224
FixedSL_0.70,DLTR,1.0701926757341078,18.728231763771163,1384.7000122070312,1644.0298397261317,0.7000000000000001,11
TrailingSL_0.70,DLTR,2.1617331250545924,76.52909371226787,1384.7000122070312,2444.3983821827346,0.7000000000000001,208
FixedSL_0.90,DLTR,1.102060209662655,19.155626609419407,1384.7000122070312,1649.9479762059952,0.9000000000000001,10
TrailingSL_0.90,DLTR,0.8199255138363272,29.75766982655028,1384.7000122070312,1796.754469927801,0.9000000000000001,182
FixedSL_1.10,DLTR,0.9606703282113135,17.28460895846449,1384.7000122070312,1624.0399945648267,1.1000000000000003,9
TrailingSL_1.10,DLTR,4.406034836162791,46.42244120107062,1384.7000122070312,2027.5115611850579,1.1000000000000003,167
FixedSL_1.30,DLTR,0.8641157645205195,16.010623619682107,1384.7000122070312,1606.3991194231912,1.3000000000000003,9
TrailingSL_1.30,DLTR,10.338734522428554,26.30829597181168,1384.7000122070312,1748.9909897401694,1.3000000000000003,147
FixedSL_1.50,DLTR,1.0033482892113676,17.844709971705065,1384.7000122070312,1631.7957133635407,1.5000000000000004,7
TrailingSL_1.50,DLTR,3.2227356754909997,26.3727882167641,1384.7000122070312,1749.8840138638982,1.5000000000000004,129
FixedSL_1.70,DLTR,0.9112790743288031,16.635395968540045,1384.7000122070312,1615.0503422140932,1.7000000000000004,7
TrailingSL_1.70,DLTR,1.6811070852425527,29.45500150349536,1384.7000122070312,1792.5634216215126,1.7000000000000004,110
FixedSL_1.90,DLTR,0.8120327156141752,15.310816291660467,1384.7000122070312,1596.70888726665,1.9000000000000004,7
TrailingSL_1.90,DLTR,0.4725906777835348,5.509802215207782,1384.7000122070312,1460.9942441535966,1.9000000000000004,91
DRL,ASML,0.5394071866113028,27.342830908911765,7902.3590087890625,10063.087670377412,1.3170974155069588,105
B&H,ASML,0.03339937760857129,-9.278176678087169,7902.3590087890625,7169.164178216875,,0
FixedSL_0.10,ASML,-0.10245026015394533,-23.473532643040997,7902.3590087890625,6047.396187290671,0.1,48
TrailingSL_0.10,ASML,-0.04136482505131644,-3.141211307729952,7902.3590087890625,7654.129214027564,0.1,258
FixedSL_0.30,ASML,-0.08079510764824177,-21.83195451147203,7902.3590087890625,6177.119584657023,0.30000000000000004,46
TrailingSL_0.30,ASML,0.6307375730780702,18.357890944480214,7902.3590087890625,9353.065457663866,0.30000000000000004,243
FixedSL_0.50,ASML,-0.12636359661225713,-27.750427286863278,7902.3590087890625,5709.4206181081645,0.5000000000000001,46
TrailingSL_0.50,ASML,0.8938616199761339,15.52164952483217,7902.3590087890625,9128.935478327303,0.5000000000000001,226
FixedSL_0.70,ASML,-0.10113817726853563,-26.570668934372122,7902.3590087890625,5802.64935855819,0.7000000000000001,44
TrailingSL_0.70,ASML,1.2254543672437719,54.813625646609275,7902.3590087890625,12233.928493117803,0.7000000000000001,204
FixedSL_0.90,ASML,-0.007121586043528826,-11.239349838238455,7902.3590087890625,7014.185234317707,0.9000000000000001,39
TrailingSL_0.90,ASML,0.9697809039830637,30.60535358399028,7902.3590087890625,10320.903924905264,0.9000000000000001,185
FixedSL_1.10,ASML,-0.05139151135775505,-20.904614051498516,7902.3590087890625,6250.401357037886,1.1000000000000003,36
TrailingSL_1.10,ASML,0.48221961621357157,11.728604044767565,7902.3590087890625,8829.19540712595,1.1000000000000003,165
FixedSL_1.30,ASML,-0.0568256002310307,-21.230282418612102,7902.3590087890625,6224.665873490509,1.3000000000000003,35
TrailingSL_1.30,ASML,-0.07297158212190923,-4.599290966665015,7902.3590087890625,7538.906524744388,1.3000000000000003,151
FixedSL_1.50,ASML,0.12589602262514643,0.0726261678936746,7902.3590087890625,7908.098189310347,1.5000000000000004,25
TrailingSL_1.50,ASML,0.7676996041048108,28.46539157753125,7902.3590087890625,10151.796444503187,1.5000000000000004,125
FixedSL_1.70,ASML,0.021709801882215923,-10.64692329471022,7902.3590087890625,7061.000906650668,1.7000000000000004,30
TrailingSL_1.70,ASML,0.5814592911854055,22.725380799945615,7902.3590087890625,9698.200185715184,1.7000000000000004,116
FixedSL_1.90,ASML,0.00807705009013709,-11.982158715986612,7902.3590087890625,6955.485810048891,1.9000000000000004,26
